1.47701e+09, 3.79636
1.47701e+09, 2.04395
1.47701e+09, 0.425654
1.47701e+09, 0.946226
1.47701e+09, 1.2236
1.47701e+09, 0.057999
1.47701e+09, 0.0739304
1.47701e+09, 4.40275
1.47701e+09, 0.996967
1.47701e+09, 0.315608
1.47701e+09, 2.1274
1.47701e+09, 0.0710624
1.47701e+09, 4.3907
1.47701e+09, 3.21048
1.47701e+09, 1.40379
1.47701e+09, 0.572629
1.47701e+09, 0.483405
1.47701e+09, 6.05877
1.47701e+09, 0.798586
1.47701e+09, 3.1579
1.47701e+09, 0.910812
1.47701e+09, 1.07116
1.47701e+09, 1.22278
1.47701e+09, 1.00573
1.47701e+09, 1.96349
1.47701e+09, 0.208919
1.47701e+09, 2.17118
1.47701e+09, 7.80846
1.47701e+09, 0.529731
1.47701e+09, 4.10792
1.47701e+09, 1.79836
1.47701e+09, 2.20056
1.47701e+09, 0.758832
1.47701e+09, 2.7088
1.47701e+09, 1.01521
1.47701e+09, 2.15518
1.47701e+09, 0.783046
1.47701e+09, 1.14594
1.47701e+09, 4.59693
1.47701e+09, 6.03438
1.47701e+09, 0.649226
