1.47701e+09, 2.11864
1.47701e+09, 2.23497
1.47701e+09, 5.05174
1.47701e+09, 7.85761
1.47701e+09, 1.6789
1.47701e+09, 0.669436
1.47701e+09, 1.74364
1.47701e+09, 3.93206
1.47701e+09, 1.15177
1.47701e+09, 4.98988
1.47701e+09, 1.6037
1.47701e+09, 2.52007
1.47701e+09, 1.96029
1.47701e+09, 6.34061
1.47701e+09, 2.0802
1.47701e+09, 0.831763
1.47701e+09, 3.66862
1.47701e+09, 1.61432
1.47701e+09, 0.882073
1.47701e+09, 2.01287
1.47701e+09, 3.52425
1.47701e+09, 0.312042
1.47701e+09, 1.86177
1.47701e+09, 1.30888
1.47701e+09, 6.3971
1.47701e+09, 0.244281
1.47701e+09, 11.0452
1.47701e+09, 3.5719
1.47701e+09, 0.564126
1.47701e+09, 1.40493
1.47701e+09, 0.987669
1.47701e+09, 2.0205
1.47701e+09, 1.65512
1.47701e+09, 5.11339
1.47701e+09, 2.28571
1.47701e+09, 2.75749
1.47701e+09, 1.81344
1.47701e+09, 7.11677
1.47701e+09, 8.5807
1.47701e+09, 0.214366
1.47701e+09, 0.868876
1.47701e+09, 2.78318
1.47701e+09, 2.14797
1.47701e+09, 1.13148
1.47701e+09, 0.590371
1.47701e+09, 8.92964
1.47701e+09, 2.30227
1.47701e+09, 0.92692
1.47701e+09, 3.22511
1.47701e+09, 4.62242
1.47701e+09, 1.78819
1.47701e+09, 5.55004
1.47701e+09, 1.48618
1.47701e+09, 2.42822
1.47701e+09, 5.84052
1.47701e+09, 1.69802
1.47701e+09, 6.3084
1.47701e+09, 4.44189
1.47701e+09, 1.9574
1.47701e+09, 1.44735
1.47701e+09, 4.55658
1.47701e+09, 1.65561
1.47701e+09, 5.54575
1.47701e+09, 2.96495
1.47701e+09, 0.425656
1.47701e+09, 0.0372466
1.47701e+09, 0.473457
1.47701e+09, 0.288556
1.47701e+09, 7.73228
1.47701e+09, 6.48934
1.47701e+09, 0.546236
1.47701e+09, 2.16218
1.47701e+09, 0.208309
1.47701e+09, 1.46033
1.47701e+09, 0.662292
1.47701e+09, 2.68672
1.47701e+09, 9.29261
1.47701e+09, 0.19973
1.47701e+09, 6.62052
1.47701e+09, 3.87904
1.47701e+09, 2.563
1.47701e+09, 6.28143
1.47701e+09, 1.56784
1.47701e+09, 2.17271
